 id , timestamp , ax , ay , az , gx , gy , gz , mx , my , mz , t , p , h , l , n 
Dummy,1571751129716,93,-37,-987,,,,,,,,,,,
Dummy,1571751129816,97,-35,-1009,,,,,,,,,,,
Dummy,1571751129915,95,-54,-1050,,,,,,,,,,,
Dummy,1571751130015,89,-17,-1048,,,,,,,,,,,
Dummy,1571751130115,85,-1,-1077,,,,,,,,,,,
Dummy,1571751130214,72,44,-1011,,,,,,,,,,,
Dummy,1571751130313,46,87,-1054,,,,,,,,,,,
Dummy,1571751130413,66,115,-977,,,,,,,,,,,
Dummy,1571751130513,85,128,-976,,,,,,,,,,,
Dummy,1571751130612,99,160,-987,,,,,,,,,,,
Dummy,1571751130712,81,134,-1032,,,,,,,,,,,
Dummy,1571751130812,89,42,-1056,,,,,,,,,,,
Dummy,1571751130911,117,162,-1038,,,,,,,,,,,
Dummy,1571751131011,113,1,-1052,,,,,,,,,,,
Dummy,1571751131111,87,23,-1003,,,,,,,,,,,
Dummy,1571751131210,138,-29,-999,,,,,,,,,,,
Dummy,1571751131310,99,-54,-1015,,,,,,,,,,,
Dummy,1571751131410,122,-1,-991,,,,,,,,,,,
Dummy,1571751131509,122,-35,-1020,,,,,,,,,,,
Dummy,1571751131608,122,48,-1007,,,,,,,,,,,
Dummy,1571751131708,95,-70,-1098,,,,,,,,,,,
Dummy,1571751131808,124,-85,-1015,,,,,,,,,,,
Dummy,1571751131908,124,-95,-1022,,,,,,,,,,,
Dummy,1571751132007,121,-183,-1036,,,,,,,,,,,
Dummy,1571751132107,122,-97,-905,,,,,,,,,,,
Dummy,1571751132206,122,-54,-1042,,,,,,,,,,,
Dummy,1571751132306,197,-13,-1100,,,,,,,,,,,
Dummy,1571751132406,167,-203,-1013,,,,,,,,,,,
Dummy,1571751132504,117,-447,-997,,,,,,,,,,,
Dummy,1571751132605,122,-267,-938,,,,,,,,,,,
Dummy,1571751132705,58,-620,-1182,,,,,,,,,,,
Dummy,1571751132804,154,-306,-960,,,,,,,,,,,
Dummy,1571751132903,314,-152,-948,,,,,,,,,,,
Dummy,1571751133003,122,-171,-860,,,,,,,,,,,
Dummy,1571751133103,128,-122,-979,,,,,,,,,,,
Dummy,1571751133203,126,-279,-950,,,,,,,,,,,
Dummy,1571751133302,122,-152,-1030,,,,,,,,,,,
Dummy,1571751133401,154,-54,-944,,,,,,,,,,,
Dummy,1571751133501,124,-56,-1028,,,,,,,,,,,
Dummy,1571751133601,103,7,-1020,,,,,,,,,,,
Dummy,1571751133700,66,52,-1120,,,,,,,,,,,
Dummy,1571751133800,42,62,-935,,,,,,,,,,,
Dummy,1571751133900,87,-78,-1032,,,,,,,,,,,
Dummy,1571751133999,-1,76,-1167,,,,,,,,,,,
Dummy,1571751134099,439,236,-1149,,,,,,,,,,,
Dummy,1571751134198,11,-378,-1169,,,,,,,,,,,
Dummy,1571751134297,-15,-275,-935,,,,,,,,,,,
Dummy,1571751134397,117,-249,-1374,,,,,,,,,,,
Dummy,1571751134497,124,-226,-862,,,,,,,,,,,
Dummy,1571751134597,132,-191,-433,,,,,,,,,,,
Dummy,1571751134696,44,-52,-958,,,,,,,,,,,
Dummy,1571751134796,-72,288,-1130,,,,,,,,,,,
Dummy,1571751134895,152,491,-909,,,,,,,,,,,
Dummy,1571751134995,167,363,-927,,,,,,,,,,,
Dummy,1571751135095,122,156,-1032,,,,,,,,,,,
Dummy,1571751135194,81,-56,-1079,,,,,,,,,,,
Dummy,1571751135294,78,341,-895,,,,,,,,,,,
Dummy,1571751135394,-146,35,-860,,,,,,,,,,,
Dummy,1571751135493,179,11,-1163,,,,,,,,,,,
Dummy,1571751135593,267,128,-790,,,,,,,,,,,
Dummy,1571751135692,-11,3,-1013,,,,,,,,,,,
Dummy,1571751135792,-85,165,-1034,,,,,,,,,,,
Dummy,1571751135891,-39,347,-950,,,,,,,,,,,
Dummy,1571751135992,-99,-81,-940,,,,,,,,,,,
Dummy,1571751136091,-113,-66,-1245,,,,,,,,,,,
Dummy,1571751136190,-122,54,-1106,,,,,,,,,,,
Dummy,1571751136289,21,201,-936,,,,,,,,,,,
Dummy,1571751136389,21,122,-1274,,,,,,,,,,,
Dummy,1571751136490,-35,-19,-1247,,,,,,,,,,,
Dummy,1571751136589,107,404,-964,,,,,,,,,,,
Dummy,1571751136688,355,322,-772,,,,,,,,,,,
Dummy,1571751136788,-427,-585,-800,,,,,,,,,,,
Dummy,1571751136888,-277,-749,-1378,,,,,,,,,,,
Dummy,1571751136987,0,-105,-1098,,,,,,,,,,,
Dummy,1571751137087,167,460,-1210,,,,,,,,,,,
Dummy,1571751137186,122,58,-999,,,,,,,,,,,
Dummy,1571751137287,124,-9,-925,,,,,,,,,,,
Dummy,1571751137385,72,48,-1034,,,,,,,,,,,
Dummy,1571751137485,111,-56,-950,,,,,,,,,,,
Dummy,1571751137585,310,126,-1083,,,,,,,,,,,
Dummy,1571751137685,115,37,-931,,,,,,,,,,,
Dummy,1571751137784,210,-37,-724,,,,,,,,,,,
Dummy,1571751137884,17,13,-1026,,,,,,,,,,,
Dummy,1571751137984,21,-9,-976,,,,,,,,,,,
Dummy,1571751138083,58,-9,-1026,,,,,,,,,,,
Dummy,1571751138183,39,-23,-1030,,,,,,,,,,,
Dummy,1571751138283,25,-15,-1028,,,,,,,,,,,
Dummy,1571751138382,35,-11,-1032,,,,,,,,,,,
Dummy,1571751138482,35,-9,-1026,,,,,,,,,,,
Dummy,1571751138581,50,-11,-1028,,,,,,,,,,,
Dummy,1571751138680,44,-13,-1028,,,,,,,,,,,
Dummy,1571751138781,39,-9,-1032,,,,,,,,,,,
Dummy,1571751138880,44,-17,-1024,,,,,,,,,,,
Dummy,1571751138979,50,-11,-1024,,,,,,,,,,,
Dummy,1571751139079,35,-13,-1026,,,,,,,,,,,
Dummy,1571751139178,29,-5,-1036,,,,,,,,,,,
Dummy,1571751139278,29,-7,-1030,,,,,,,,,,,
Dummy,1571751139378,42,-15,-1032,,,,,,,,,,,
Dummy,1571751139478,35,0,-1020,,,,,,,,,,,
Dummy,1571751139577,1,33,-1087,,,,,,,,,,,
Dummy,1571751139677,-85,-56,-1046,,,,,,,,,,,
Dummy,1571751139777,70,-46,-1481,,,,,,,,,,,
Dummy,1571751139876,21,40,-964,,,,,,,,,,,
Dummy,1571751139975,-5,-5,-1046,,,,,,,,,,,
Dummy,1571751140075,-9,-7,-1026,,,,,,,,,,,
Dummy,1571751140174,11,-7,-1028,,,,,,,,,,,
Dummy,1571751140275,25,-7,-1024,,,,,,,,,,,
Dummy,1571751140374,-19,-25,-1046,,,,,,,,,,,
Dummy,1571751140474,33,-5,-1044,,,,,,,,,,,
Dummy,1571751140573,17,-25,-1048,,,,,,,,,,,
Dummy,1571751140672,15,-39,-1046,,,,,,,,,,,
Dummy,1571751140773,21,-15,-1040,,,,,,,,,,,
Dummy,1571751140872,50,15,-1054,,,,,,,,,,,
Dummy,1571751140971,29,5,-1030,,,,,,,,,,,
Dummy,1571751141072,17,-37,-987,,,,,,,,,,,
Dummy,1571751141170,15,-31,-1032,,,,,,,,,,,
Dummy,1571751141271,25,-7,-1063,,,,,,,,,,,
Dummy,1571751141370,37,-3,-1026,,,,,,,,,,,
Dummy,1571751141470,40,11,-1038,,,,,,,,,,,
Dummy,1571751141570,25,-5,-1030,,,,,,,,,,,
Dummy,1571751141669,13,-15,-1030,,,,,,,,,,,
Dummy,1571751141769,11,-7,-1016,,,,,,,,,,,
Dummy,1571751141868,-7,-3,-1028,,,,,,,,,,,
Dummy,1571751141968,-5,-13,-1028,,,,,,,,,,,
Dummy,1571751142068,11,-7,-1046,,,,,,,,,,,
Dummy,1571751142167,-5,-19,-1032,,,,,,,,,,,
Dummy,1571751142267,-7,-5,-1034,,,,,,,,,,,
Dummy,1571751142366,29,-7,-1020,,,,,,,,,,,
Dummy,1571751142466,29,-9,-1036,,,,,,,,,,,
Dummy,1571751142566,11,-13,-1038,,,,,,,,,,,
Dummy,1571751142665,19,-7,-1034,,,,,,,,,,,
Dummy,1571751142765,44,-5,-968,,,,,,,,,,,
Dummy,1571751142864,35,-9,-1065,,,,,,,,,,,
Dummy,1571751142964,33,-11,-1026,,,,,,,,,,,
Dummy,1571751143064,52,0,-1030,,,,,,,,,,,
Dummy,1571751143163,42,-9,-1026,,,,,,,,,,,
Dummy,1571751143263,33,-15,-1030,,,,,,,,,,,
Dummy,1571751143363,37,-15,-1034,,,,,,,,,,,
Dummy,1571751143462,37,-19,-1015,,,,,,,,,,,
Dummy,1571751143562,33,-1,-1032,,,,,,,,,,,
Dummy,1571751143661,27,-7,-1028,,,,,,,,,,,
Dummy,1571751143761,7,-11,-1018,,,,,,,,,,,
Dummy,1571751143860,13,-13,-1028,,,,,,,,,,,
Dummy,1571751143960,27,-11,-1022,,,,,,,,,,,
Dummy,1571751144059,48,1,-1042,,,,,,,,,,,
Dummy,1571751144159,23,-11,-1032,,,,,,,,,,,
Dummy,1571751144259,25,-11,-1034,,,,,,,,,,,
Dummy,1571751144358,33,-5,-1022,,,,,,,,,,,
Dummy,1571751144458,35,-13,-1034,,,,,,,,,,,
Dummy,1571751144557,37,-5,-1026,,,,,,,,,,,
Dummy,1571751144657,11,-9,-1032,,,,,,,,,,,
Dummy,1571751144757,50,-5,-1054,,,,,,,,,,,
Dummy,1571751144856,50,0,-1079,,,,,,,,,,,
Dummy,1571751144956,-5,-42,-1052,,,,,,,,,,,
Dummy,1571751145056,25,-27,-1022,,,,,,,,,,,
Dummy,1571751145155,17,-15,-1032,,,,,,,,,,,
Dummy,1571751145255,52,-1,-1038,,,,,,,,,,,
Dummy,1571751145354,-21,-46,-972,,,,,,,,,,,
Dummy,1571751145454,-5,-54,-1007,,,,,,,,,,,
Dummy,1571751145554,-17,-56,-981,,,,,,,,,,,
Dummy,1571751145653,-13,-48,-1032,,,,,,,,,,,
Dummy,1571751145753,0,-1,-1046,,,,,,,,,,,
Dummy,1571751145853,9,-9,-1032,,,,,,,,,,,
Dummy,1571751145952,64,-13,-909,,,,,,,,,,,
Dummy,1571751146052,76,9,-1024,,,,,,,,,,,
Dummy,1571751146152,50,0,-1056,,,,,,,,,,,
Dummy,1571751146251,50,-15,-1040,,,,,,,,,,,
Dummy,1571751146351,-44,-39,-819,,,,,,,,,,,
Dummy,1571751146450,29,0,-1011,,,,,,,,,,,
Dummy,1571751146550,0,-15,-1157,,,,,,,,,,,
Dummy,1571751146649,-66,-27,-1071,,,,,,,,,,,
Dummy,1571751146749,-54,42,-1097,,,,,,,,,,,
Dummy,1571751146849,-154,-72,-1364,,,,,,,,,,,
Dummy,1571751146948,-93,365,56,,,,,,,,,,,
Dummy,1571751147048,58,318,-1175,,,,,,,,,,,
Dummy,1571751147147,85,163,-1067,,,,,,,,,,,
Dummy,1571751147247,134,107,-882,,,,,,,,,,,
Dummy,1571751147347,316,31,-782,,,,,,,,,,,
Dummy,1571751147446,279,-21,-964,,,,,,,,,,,
Dummy,1571751147546,195,-62,-1003,,,,,,,,,,,
Dummy,1571751147645,203,-42,-1003,,,,,,,,,,,
Dummy,1571751147745,218,-52,-1003,,,,,,,,,,,
Dummy,1571751147845,185,-122,-1048,,,,,,,,,,,
Dummy,1571751147944,126,-341,-1216,,,,,,,,,,,
Dummy,1571751148044,228,-650,-339,,,,,,,,,,,
Dummy,1571751148143,103,-1018,-911,,,,,,,,,,,
Dummy,1571751148243,472,-121,579,,,,,,,,,,,
Dummy,1571751148342,468,-119,556,,,,,,,,,,,
Dummy,1571751148442,128,-400,970,,,,,,,,,,,
Dummy,1571751148542,93,-402,1038,,,,,,,,,,,
Dummy,1571751148642,35,-249,1016,,,,,,,,,,,
Dummy,1571751148741,0,-300,946,,,,,,,,,,,
Dummy,1571751148841,33,-296,985,,,,,,,,,,,
Dummy,1571751148940,46,-210,989,,,,,,,,,,,
Dummy,1571751149040,42,-187,952,,,,,,,,,,,
Dummy,1571751149139,42,-232,1009,,,,,,,,,,,
Dummy,1571751149239,58,-148,981,,,,,,,,,,,
Dummy,1571751149339,54,-158,995,,,,,,,,,,,
Dummy,1571751149439,76,-152,991,,,,,,,,,,,
Dummy,1571751149538,72,-167,976,,,,,,,,,,,
Dummy,1571751149637,72,-165,952,,,,,,,,,,,
Dummy,1571751149737,101,-255,970,,,,,,,,,,,
Dummy,1571751149837,122,-450,1034,,,,,,,,,,,
Dummy,1571751149936,169,-511,1052,,,,,,,,,,,
Dummy,1571751150036,521,-829,540,,,,,,,,,,,
Dummy,1571751150136,534,-560,70,,,,,,,,,,,
Dummy,1571751150235,651,-513,-23,,,,,,,,,,,
Dummy,1571751150335,571,-915,138,,,,,,,,,,,
Dummy,1571751150435,507,-1057,48,,,,,,,,,,,
Dummy,1571751150534,612,-601,-435,,,,,,,,,,,
Dummy,1571751150634,370,-661,-739,,,,,,,,,,,
Dummy,1571751150733,277,-466,-903,,,,,,,,,,,
Dummy,1571751150833,216,-333,-798,,,,,,,,,,,
Dummy,1571751150933,167,-87,-1030,,,,,,,,,,,
Dummy,1571751151032,130,-21,-1089,,,,,,,,,,,
Dummy,1571751151132,132,-284,-976,,,,,,,,,,,
Dummy,1571751151231,162,-554,-886,,,,,,,,,,,
Dummy,1571751151330,124,-800,-692,,,,,,,,,,,
Dummy,1571751151431,210,-827,-407,,,,,,,,,,,
Dummy,1571751151530,251,-884,-197,,,,,,,,,,,
Dummy,1571751151630,177,-860,134,,,,,,,,,,,
Dummy,1571751151730,122,-1005,694,,,,,,,,,,,
Dummy,1571751151829,150,-380,1151,,,,,,,,,,,
Dummy,1571751151929,160,-54,956,,,,,,,,,,,
Dummy,1571751152028,132,-93,974,,,,,,,,,,,
Dummy,1571751152128,121,-50,985,,,,,,,,,,,
Dummy,1571751152228,124,-247,964,,,,,,,,,,,
Dummy,1571751152327,140,-35,976,,,,,,,,,,,
Dummy,1571751152427,156,-48,985,,,,,,,,,,,
Dummy,1571751152526,134,-91,1020,,,,,,,,,,,
Dummy,1571751152626,142,-27,956,,,,,,,,,,,
Dummy,1571751152726,160,-44,976,,,,,,,,,,,
Dummy,1571751152824,187,-54,1104,,,,,,,,,,,
Dummy,1571751152925,224,-948,521,,,,,,,,,,,
Dummy,1571751153024,232,-894,277,,,,,,,,,,,
Dummy,1571751153124,312,-1052,224,,,,,,,,,,,
Dummy,1571751153224,382,-620,478,,,,,,,,,,,
Dummy,1571751153323,489,-876,322,,,,,,,,,,,
Dummy,1571751153422,349,-999,286,,,,,,,,,,,
Dummy,1571751153523,290,-985,29,,,,,,,,,,,
Dummy,1571751153622,144,-892,74,,,,,,,,,,,
Dummy,1571751153722,210,-1026,-281,,,,,,,,,,,
Dummy,1571751153821,189,-897,-368,,,,,,,,,,,
Dummy,1571751153920,193,-979,-402,,,,,,,,,,,
Dummy,1571751154021,150,-954,-322,,,,,,,,,,,
Dummy,1571751154120,-144,-691,-318,,,,,,,,,,,
Dummy,1571751154219,-19,-808,-778,,,,,,,,,,,
Dummy,1571751154319,-50,-1139,-648,,,,,,,,,,,
Dummy,1571751154419,-117,-532,-1032,,,,,,,,,,,
Dummy,1571751154518,37,-1,-739,,,,,,,,,,,
Dummy,1571751154618,124,325,-882,,,,,,,,,,,
Dummy,1571751154717,130,244,-981,,,,,,,,,,,
Dummy,1571751154817,173,206,-1034,,,,,,,,,,,
Dummy,1571751154917,124,257,-913,,,,,,,,,,,
Dummy,1571751155017,142,244,-987,,,,,,,,,,,
Dummy,1571751155116,167,134,-997,,,,,,,,,,,
Dummy,1571751155215,203,91,-1005,,,,,,,,,,,
Dummy,1571751155315,99,165,-1097,,,,,,,,,,,
Dummy,1571751155414,39,-189,-901,,,,,,,,,,,
Dummy,1571751155515,-267,-404,-1005,,,,,,,,,,,
Dummy,1571751155614,-294,-519,-899,,,,,,,,,,,
Dummy,1571751155713,-210,-482,-921,,,,,,,,,,,
Dummy,1571751155814,-144,-976,-589,,,,,,,,,,,
Dummy,1571751155913,283,122,985,,,,,,,,,,,
Dummy,1571751156013,271,-378,806,,,,,,,,,,,
Dummy,1571751156112,199,-527,899,,,,,,,,,,,
Dummy,1571751156212,216,-392,884,,,,,,,,,,,
Dummy,1571751156312,199,-363,894,,,,,,,,,,,
Dummy,1571751156411,212,-359,878,,,,,,,,,,,
Dummy,1571751156511,189,-417,849,,,,,,,,,,,
Dummy,1571751156610,158,-407,862,,,,,,,,,,,
Dummy,1571751156710,185,-407,880,,,,,,,,,,,
Dummy,1571751156809,171,-396,948,,,,,,,,,,,
Dummy,1571751156909,199,-407,870,,,,,,,,,,,
Dummy,1571751157008,206,-382,899,,,,,,,,,,,
Dummy,1571751157108,199,-365,858,,,,,,,,,,,
Dummy,1571751157208,214,-245,940,,,,,,,,,,,
Dummy,1571751157308,216,-132,964,,,,,,,,,,,
Dummy,1571751157407,240,62,864,,,,,,,,,,,
Dummy,1571751157506,283,-37,966,,,,,,,,,,,
Dummy,1571751157606,228,-25,1003,,,,,,,,,,,
Dummy,1571751157706,228,-48,956,,,,,,,,,,,
Dummy,1571751157806,242,-50,968,,,,,,,,,,,
Dummy,1571751157905,255,-54,962,,,,,,,,,,,
Dummy,1571751158005,271,-64,985,,,,,,,,,,,
Dummy,1571751158104,251,-50,1003,,,,,,,,,,,
Dummy,1571751158204,232,-29,917,,,,,,,,,,,
Dummy,1571751158303,279,-52,952,,,,,,,,,,,
Dummy,1571751158403,343,130,868,,,,,,,,,,,
Dummy,1571751158503,345,117,938,,,,,,,,,,,
Dummy,1571751158602,365,107,913,,,,,,,,,,,
Dummy,1571751158701,359,167,903,,,,,,,,,,,
Dummy,1571751158802,351,191,870,,,,,,,,,,,
Dummy,1571751158901,349,234,894,,,,,,,,,,,
Dummy,1571751159000,314,70,909,,,,,,,,,,,
Dummy,1571751159101,333,-177,894,,,,,,,,,,,
Dummy,1571751159200,388,-347,878,,,,,,,,,,,
Dummy,1571751159299,353,-525,698,,,,,,,,,,,
Dummy,1571751159399,322,-651,630,,,,,,,,,,,
Dummy,1571751159499,185,-870,501,,,,,,,,,,,
Dummy,1571751159599,275,-962,144,,,,,,,,,,,
Dummy,1571751159698,173,-897,115,,,,,,,,,,,
Dummy,1571751159798,37,-997,-368,,,,,,,,,,,
Dummy,1571751159897,-99,-890,-788,,,,,,,,,,,
Dummy,1571751159997,-91,-536,-977,,,,,,,,,,,
Dummy,1571751160096,31,-160,-774,,,,,,,,,,,
Dummy,1571751160196,-54,-54,-1184,,,,,,,,,,,
Dummy,1571751160296,-165,154,-981,,,,,,,,,,,
Dummy,1571751160395,-130,132,-936,,,,,,,,,,,
Dummy,1571751160495,-165,130,-819,,,,,,,,,,,
Dummy,1571751160595,-107,83,-1042,,,,,,,,,,,
Dummy,1571751160694,-72,48,-1026,,,,,,,,,,,
Dummy,1571751160794,-40,89,-1024,,,,,,,,,,,
Dummy,1571751160893,-78,-9,-1007,,,,,,,,,,,
Dummy,1571751160993,-33,7,-923,,,,,,,,,,,
Dummy,1571751161092,-9,48,-1036,,,,,,,,,,,
Dummy,1571751161192,-5,48,-1042,,,,,,,,,,,
Dummy,1571751161292,-9,46,-1022,,,,,,,,,,,
Dummy,1571751161392,-11,44,-1034,,,,,,,,,,,
Dummy,1571751161490,-15,-39,-989,,,,,,,,,,,
Dummy,1571751161591,-40,1,-981,,,,,,,,,,,
Dummy,1571751161690,-5,31,-1032,,,,,,,,,,,
Dummy,1571751161789,-11,39,-1036,,,,,,,,,,,
Dummy,1571751161889,-9,44,-1036,,,,,,,,,,,
Dummy,1571751161989,-5,50,-1034,,,,,,,,,,,
Dummy,1571751162088,-5,44,-1036,,,,,,,,,,,
Dummy,1571751162188,-5,39,-1032,,,,,,,,,,,
Dummy,1571751162288,-11,46,-1026,,,,,,,,,,,
Dummy,1571751162388,-5,39,-1032,,,,,,,,,,,
Dummy,1571751162487,-5,40,-1032,,,,,,,,,,,
Dummy,1571751162586,-5,46,-1030,,,,,,,,,,,
Dummy,1571751162686,-5,42,-1030,,,,,,,,,,,
Dummy,1571751162786,0,40,-1026,,,,,,,,,,,
Dummy,1571751162886,-5,39,-1032,,,,,,,,,,,
Dummy,1571751162985,-1,42,-1036,,,,,,,,,,,
Dummy,1571751163085,-7,42,-1026,,,,,,,,,,,
Dummy,1571751163184,-3,40,-1040,,,,,,,,,,,
Dummy,1571751163284,-7,42,-1028,,,,,,,,,,,
Dummy,1571751163383,-1,46,-1030,,,,,,,,,,,
Dummy,1571751163483,1,40,-1034,,,,,,,,,,,
Dummy,1571751163583,-9,46,-1034,,,,,,,,,,,
Dummy,1571751163682,-9,46,-1034,,,,,,,,,,,
Dummy,1571751163782,3,39,-1032,,,,,,,,,,,
Dummy,1571751163881,-1,50,-1034,,,,,,,,,,,
Dummy,1571751163981,3,48,-1040,,,,,,,,,,,
Dummy,1571751164081,33,46,-1018,,,,,,,,,,,
Dummy,1571751164180,-5,44,-1040,,,,,,,,,,,
Dummy,1571751164280,13,40,-1042,,,,,,,,,,,
Dummy,1571751164380,-68,50,-702,,,,,,,,,,,
Dummy,1571751164479,111,144,-1095,,,,,,,,,,,
Dummy,1571751164579,-54,-115,-1073,,,,,,,,,,,
Dummy,1571751164679,111,140,-970,,,,,,,,,,,
Dummy,1571751164778,62,68,-1069,,,,,,,,,,,
Dummy,1571751164878,-27,44,-946,,,,,,,,,,,
Dummy,1571751164978,-35,17,-1036,,,,,,,,,,,
Dummy,1571751165076,-33,7,-1009,,,,,,,,,,,
Dummy,1571751165176,-83,-9,-1044,,,,,,,,,,,
Dummy,1571751165276,-40,-9,-1005,,,,,,,,,,,
Dummy,1571751165376,-58,-31,-1145,,,,,,,,,,,
Dummy,1571751165475,-52,-39,-935,,,,,,,,,,,
Dummy,1571751165575,23,-9,-1034,,,,,,,,,,,
Dummy,1571751165674,15,-9,-1032,,,,,,,,,,,
Dummy,1571751165774,9,-11,-1036,,,,,,,,,,,
Dummy,1571751165874,11,-7,-1038,,,,,,,,,,,
Dummy,1571751165974,11,-11,-1026,,,,,,,,,,,
Dummy,1571751166073,9,-15,-1032,,,,,,,,,,,
Dummy,1571751166173,7,-11,-1036,,,,,,,,,,,
Dummy,1571751166272,21,-15,-1026,,,,,,,,,,,
Dummy,1571751166372,17,-11,-1036,,,,,,,,,,,
Dummy,1571751166472,11,-15,-1034,,,,,,,,,,,
Dummy,1571751166571,13,-9,-1032,,,,,,,,,,,
Dummy,1571751166670,5,-5,-1036,,,,,,,,,,,
Dummy,1571751166770,11,-7,-1034,,,,,,,,,,,
Dummy,1571751166870,9,-7,-1032,,,,,,,,,,,
Dummy,1571751166969,17,-19,-1036,,,,,,,,,,,
Dummy,1571751167069,13,-13,-1040,,,,,,,,,,,
Dummy,1571751167169,171,48,-1097,,,,,,,,,,,
Dummy,1571751167268,33,-11,-1038,,,,,,,,,,,
Dummy,1571751167368,15,-17,-1026,,,,,,,,,,,
Dummy,1571751167468,23,-15,-1034,,,,,,,,,,,
Dummy,1571751167567,23,-15,-1032,,,,,,,,,,,
Dummy,1571751167666,25,-5,-1034,,,,,,,,,,,
Dummy,1571751167766,11,-9,-1026,,,,,,,,,,,
Dummy,1571751167865,13,-21,-1050,,,,,,,,,,,
Dummy,1571751167965,17,-11,-1020,,,,,,,,,,,
Dummy,1571751168065,9,-7,-1034,,,,,,,,,,,
Dummy,1571751168165,25,-7,-1030,,,,,,,,,,,
Dummy,1571751168264,9,-7,-1034,,,,,,,,,,,
Dummy,1571751168364,21,-9,-1034,,,,,,,,,,,
Dummy,1571751168463,13,-11,-1032,,,,,,,,,,,
Dummy,1571751168563,17,-9,-1032,,,,,,,,,,,
Dummy,1571751168663,17,-9,-1022,,,,,,,,,,,
Dummy,1571751168762,13,-5,-1032,,,,,,,,,,,
Dummy,1571751168862,21,-7,-1038,,,,,,,,,,,
Dummy,1571751168961,11,-11,-1032,,,,,,,,,,,
Dummy,1571751169061,21,-5,-1026,,,,,,,,,,,
Dummy,1571751169161,7,-9,-1032,,,,,,,,,,,
Dummy,1571751169261,11,-11,-1024,,,,,,,,,,,
Dummy,1571751169360,9,-9,-1036,,,,,,,,,,,
Dummy,1571751169460,15,-11,-1028,,,,,,,,,,,
Dummy,1571751169559,21,-17,-1034,,,,,,,,,,,
Dummy,1571751169659,23,-11,-1040,,,,,,,,,,,
Dummy,1571751169759,21,-9,-1032,,,,,,,,,,,
Dummy,1571751169858,42,-5,-999,,,,,,,,,,,
Dummy,1571751169958,21,-13,-1093,,,,,,,,,,,
Dummy,1571751170057,21,-15,-1024,,,,,,,,,,,
Dummy,1571751170157,17,-9,-1030,,,,,,,,,,,
Dummy,1571751170257,21,-3,-1036,,,,,,,,,,,
Dummy,1571751170356,13,-3,-1028,,,,,,,,,,,
Dummy,1571751170456,17,0,-1034,,,,,,,,,,,
Dummy,1571751170555,15,-13,-1030,,,,,,,,,,,
Dummy,1571751170655,17,-11,-1032,,,,,,,,,,,
Dummy,1571751170755,7,-3,-1034,,,,,,,,,,,
Dummy,1571751170854,17,-11,-1034,,,,,,,,,,,
Dummy,1571751170954,19,-17,-1048,,,,,,,,,,,
Dummy,1571751171054,23,-5,-1026,,,,,,,,,,,
Dummy,1571751171153,25,-7,-1038,,,,,,,,,,,
Dummy,1571751171253,15,-11,-1030,,,,,,,,,,,
Dummy,1571751171352,11,-11,-1044,,,,,,,,,,,
Dummy,1571751171452,23,-13,-1036,,,,,,,,,,,
Dummy,1571751171552,13,-11,-1032,,,,,,,,,,,
Dummy,1571751171651,13,-7,-1032,,,,,,,,,,,
Dummy,1571751171751,21,-9,-1034,,,,,,,,,,,
Dummy,1571751171850,25,-5,-1030,,,,,,,,,,,
Dummy,1571751171949,17,-11,-1034,,,,,,,,,,,
Dummy,1571751172050,17,-11,-1024,,,,,,,,,,,
Dummy,1571751172149,27,-11,-1028,,,,,,,,,,,
Dummy,1571751172249,19,-3,-1036,,,,,,,,,,,
Dummy,1571751172348,17,-13,-1036,,,,,,,,,,,
Dummy,1571751172448,21,-9,-1022,,,,,,,,,,,
Dummy,1571751172547,15,-5,-1036,,,,,,,,,,,
Dummy,1571751172647,21,-11,-1032,,,,,,,,,,,
Dummy,1571751172747,15,-11,-1030,,,,,,,,,,,
Dummy,1571751172846,15,-9,-1034,,,,,,,,,,,
Dummy,1571751172946,15,-11,-1028,,,,,,,,,,,
Dummy,1571751173046,19,-15,-1030,,,,,,,,,,,
Dummy,1571751173145,21,-9,-1032,,,,,,,,,,,
